time	pagename	username	content	photo	video	link	kdv	kq	cmt	
02/08/25 - 21:01	FP - Beatvn	Lê Thị Thùy Dương				https://www.facebook.com/share/v/1CezsuM3Pc/?mibextid=wwXIfr	Dũng			
02/08/25 - 21:01	FP - Beatvn	Lê Thị Thùy Dương	[Message Retracted]	523461587_1096288079114843_135743685675397479_n.jpg 524410540_1798557174105589_6073521407364192591_n.jpg			Dũng			
02/08/25 - 21:35	FP - Beatvn	Lê Thị Thùy Dương	@Tuấn Dũng				Dũng			
02/08/25 - 21:35	FP - Beatvn	Lê Thị Thùy Dương	@Tuấn Dũng  ơi				Dũng			
02/08/25 - 21:35	FP - Beatvn	Lê Thị Thùy Dương	🐣				Dũng			
02/08/25 - 21:35	FP - Beatvn	Nguyễn Hoàng Long	Càng lớn mình lại càng thích những điều giản đơn như một căn nhà tranh và vài ba luống rau…  #Beatvn				Dũng	L		
02/08/25 - 21:35	FP - Beatvn	Lê Thị Thùy Dương	"HỒI KÝ BÁN THỊT LỢN   Hồi 24 tuổi, mình từng đi bán thịt lợn.  Haha, chả hiểu sao nữa nhưng mình cảm giác những nghề nghiệp hoang dã như thế rất hợp với mình. Hồi đấy mình đã từng phải đấu tranh với mẹ rất dữ dội vì mẹ không cho phép mình được như thế, nhưng bản tính hoang tàn của mình thì rất khó để cấm cản.   Mình vẫn đi.  Nghề nào cũng phải học đúng không, hôm đầu tiên là mình bước vào khóa training về các loại thịt. Mình được học cách phân biệt thịt mông, thịt vai, thịt đầu rồng, thịt bắp...cách phân biệt lợn bệnh lợn sạch và ép giá thương lái, nhập hàng thế nào, sổ sách ghi ra sao, bà chủ thịt lợn dạy rất chi tiết vì bà tin tưởng rằng mình có thể là người sát cánh với bả đến khi quầy thịt lợn này biến thành đại doanh nghiệp sát sanh nổi danh nhất miền bắc.   Kết thúc buổi đầu tiên, mình trở về nhà và trên người mang theo toàn mùi thịt sống, mẹ mình gião mồm cả buổi đêm.   Sang tới ngày thứ 2, mình được chỉ cho cách chặt xương, thái thịt, và chỉ cho thịt này thì nên làm gì, nấu món nào, đặng để bán cho khách lấy thứ mà kể lể.  Quan trọng nhất trong nhiệm vụ chặt thịt này là phải biết cách cứa nhiều hơn lượng mà khách muốn.   Tức là ví dụ khách mua 5 lạng, thì kpi của mình là phải xén sao cho cục thịt đó lên tới 7 lạng. Như thế thì mới nhanh hết hàng.  Vài tiếng đầu mình hoan hỉ vì chủ bảo mình xén cho 3 lạng thịt xem sao, mình xén được 2,9 lạng, tự hào kinh khủng vì việc cắt sát nút tỉ lệ thịt thế này đang tính khoe thì bả quắc mắt vào rồi thét ""làm thế này thì lấy cám mà ăn à""  Rồi bả thực hành cho mình thấy.  ""Đây này, mở to cái mắt ra, khách mua 1 cân, mày nghiến cho tao 1 cân rưỡi để khách trừ hao đi vài lạng là vừa, vừa thái vừa phải nói chuyện với khách"", rồi bả dứt cục thịt ra khỏi tảng và ném uỵch vào cân, thật là cao thủ khi miếng thịt khách chỉ cần mua 1kg giờ đã là 1kg5 nhỉnh.   Tiếp đến là phải nhanh tay thái luôn, không để cho khách có thời gian lưỡng lự, chuyện suy nghĩ về nhà mà nghĩ, bán thịt lợn là phải nhanh, không được để khoảng chết của cuộc hội thoại được phép xảy ra. Rồi ném vào túi bóng, hét giá và thu tiền.   Mình nể bả lắm, đấy chính là người đàn bà đầu tiên, à không, người thầy đầu tiên dạy cho mình biết về sự tham lam trong buôn bán.   Qua tới hôm thứ 3, mình bắt đầu được đứng quầy dưới sự giám sát của bả. Bả chỉ đạo mình xén thịt một cách rất th4m đọk nếu áng chừng mình đặt con dao vào tảng thịt để cắt mà quá nhỏ, bả sẽ ho 1 miếng, nếu mình không nghe, bả sẽ lén cấlu đlít mình 1 cái, hoặc vék;o vào eo, bả xoắn 1 đường tím tái đến mức mình muốn vồ lấy ngón cái với ngón trỏ của bả mà nha;i.   Tới trưa khi vãn khách, bả lơi lỏng cảnh giác để chạy đi mua cháo lòng cho chồng.  Thì có khách vô.  Khách kêu bán cho chị 2kg thịt thăn về làm ruốc.  Mình cũng đ' biết là do bà chủ tiệm mình hết phước hay làm sao nữa nhưng quầy thịt của bả ế thiu ế chảy, 1 tảng thịt thăn rất to, áng chừng phải chục cân, mình lôi ra, vừa hỏi chuyện khách vừa đặt con dao một cách hung hăng nghiến lên miếng thịt lợn.   Khách cũng vui tính lắm, mình nói gì cũng cười cơ. Rồi mình cắt luôn cho và cân lên: -Chị ơi 7kg 490k chị nhé, em cắt luôn rồi đấy  Khách ré lên, à không, khách nhảy lên mới đúng, khách thét rằng tại sao 2kg lại thành 7kg, tao không lấy. á à, không lấy mà được à, con này vừa học được sự tham lam trong buôn bán phải biết cách mà phát huy chứ, thế là mình cũng nhảy lên, mình bảo cùng cảnh đi chợ với nhau mà không thông cảm, thêm 5kg có là bao đâu mà cũng sồn sồn lên thế.   Đúng lúc ấy bà chủ chạy xồng xộc về, trên tay còn nguyên bát cháo lòng phả ra hơi nóng. đvdsfm hàng thì ế mà ăn xài hoang tàn lắm cơ  -Có chuyện gì có chuyện gì -Đây chị xem, em bảo mua 2kg mà con chị cắt cho em lên 7kg -Úi dồi ôi cái con này, thế thái chưa, thái rồi à, sao mày làm ăn gì mà bát nháo thế, người ta lấy bao nhiêu cắt bấy nhiêu chứ mình tính phân bua nhưng bả bịt mõm mình lại, bả lấy ra 2kg rồi đưa khách, thu tiền, hoan hỉ cảm ơn. Đợi khách đi rồi mới quay sang vặc mình  -Tao bảo mày làm thế bao giờ, tao bảo mày thái hơn thì hơn 1 tí thôi chứ -cô có bảo 1 tí đâu, cô dạy cháu thái cả một cánh đồng  -thì tao nói thế nhưng mày phải tùy cơ ứng biến -cháu không biết -á à nói còn cãi à, mới ngày thứ 3 mà đã dạy không nổi mày rồi, mất dạy, mày đi làm ở đây là mày phải nghe tao, con người chứ phải kuon lợ,l.l;n đâu mà nói đéo hiểu, lần sau mày phải thái vừa vừa thôi nghe chưa, có hơn thì hơn tí tị ti thôi, hiểu chưa mình không trả lời nữa, bả đợi mình vâng nhưng mình  mặc kệ, bả lại ngoạc mồm ra -mày nghe chưa, kuon lợl.l;.n này -tao nói mà mày không trả lời à, có nghe chưa Bả khát khao nghe tiếng mình đến thế cơ đấy, đã bán tham rồi còn bạo hành cả nhân công.  Bả đứng trân trân nhìn, mình mới mở to mắt lên, dòm lại, long lanh và mở khóa mồm: -ụt, ụt ụt, ụt ịt  <chuyện là hồi ức ngày xưa của mình, cũng rất phê bình vì trong bài miêu tả dùng ngôn ngữ hơi nhạy cảm, nhưng giờ mình đã rất khác rồi, mình chỉ thuật lại và cố gắng để mọi người hình dung rõ hơn thui chứ ko khuyến khích mọi người nói bậy hay tả lại như này đâu nha>  #Beatvn"	526201907_1444157519961230_2711160333151490413_n.png			Dũng	L		
02/08/25 - 21:35	FP - Beatvn	Vu	Mong phụ huynh đừng thu điện thoại của búp măng non này nha    Khoảnh khắc đáng yêu được chia sẻ bởi bé: Truongthyst_lop5b  #beatvn		526325370_10033347926793255_1016361679968240381_n.mp4	https://vt.tiktok.com/ZSSfb3WSs/	Dũng	1	thêm nguồn	62
02/08/25 - 21:35	FP - Beatvn	Tuấn Dũng	Thêm nguồn nha e				Dũng			
02/08/25 - 21:35	FP - Beatvn	Nguyễn Hoàng Long	He				Dũng			
02/08/25 - 21:35	FP - Beatvn	Nhat Anh Vu	E ghi vào cap luôn ạ a				Dũng			
02/08/25 - 21:35	FP - Beatvn	Nhat Anh Vu					Dũng			
02/08/25 - 21:35	FP - Beatvn	Nhat Anh Vu	E sửa thêm nguồn roi ạ				Dũng			
02/08/25 - 21:35	FP - Beatvn	Nhat Anh Vu	Khi gia đình là chỗ dựa tinh thần cực kỳ to lớn    Nói thật với mẹ về lý do mình nghỉ việc. Và phản ứng của mẹ.  Biết ơn vì mẹ luôn cố gắng thấu hiểu những lựa chọn của mình. Chẳng muốn ở nhà để bố mẹ phải nuôi đâu, áp lực lắm chứ. Nhưng có lẽ mình cũng cần dừng lại để định hình mình đang ở đâu, mình muốn làm gì trong những năm tới một cách thật nghiêm túc. Dù kết quả có thế nào.  Chia sẻ từ bạn: @about.quaan	524012243_17917983843112100_4347794758326056126_n.jpg 525848641_17918437275112100_7215593948360147723_n.jpg		https://www.threads.com/@about.quaan/post/DM0Wzegydub?xmt=AQF0kd1m3-Y3QTBWMKa7cFjnNFFxPe1eEn1DdymuuAQHag	Dũng	L		
02/08/25 - 21:35	FP - Beatvn	Nhat Anh Vu	Thật sự gia đình vẫn luôn là chỗ dựa vững chắc nhất, cũng là động lực to lớn để mình cố gắng. Nhưng đôi lúc trong hành trình đó, mình cũng sẽ áp lực, cũng phải đối diện với những khó khăn. Những lúc như vậy, may mắn nhất khi ngoảnh đầu lại vẫn luôn có bố mẹ đứng đó, dang rộng vòng tay để chào đón mình trở về				Dũng			
02/08/25 - 21:35	FP - Beatvn	Vu		527059128_1565932688125879_3488770548229786647_n.jpg			Dũng			
02/08/25 - 21:35	FP - Beatvn	Nhat Anh Vu					Dũng			
02/08/25 - 21:35	FP - Beatvn	Tung Doan	Cái nào là cap e nhỉ	524335427_1125816072929956_4790534122020913677_n.jpg			Dũng			
02/08/25 - 21:35	FP - Beatvn	Vu	Cái trên a ạ				Dũng			
02/08/25 - 21:35	FP - Beatvn	Nhat Anh Vu	Cái dưới e định để cmt ạ				Dũng			
02/08/25 - 21:35	FP - Beatvn	Lê Thị Thùy Dương	@Tuấn Dũng nghiên cú chi chị bài kia vớiii				Dũng			
03/08/25 - 07:18	FP - Beatvn	Lê Thị Thùy Dương	@Tuấn Dũng				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	Nốt cái này vẫn lộ TT Thịnh Long c	526695823_1904880233686869_7233526305218717100_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	Em thấy ok r, bài căng nên chờ thêm a @Tung Doan nữa c nhé				Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	@Tung Doan	524368236_2543946542655654_7471427031550212872_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	E xin link bé này vs a @Nguyễn Long				Dũng			
03/08/25 - 07:34	FP - Beatvn	Nguyễn Hoàng Long				https://vt.tiktok.com/ZSSPAmtEm/	Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	A che mất nhân tính nhé				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	Chị nghĩ sao về mối quan hệ nữ nữ --> gạ gẫm				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	Ảnh này thì hơi khó a =))				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Lô				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	XÔN XAO THÔNG TIN ĐỂ VỢ ĐI CHỮA BỆNH TRẦM CẢM, NGƯỜI ĐÀN ÔNG KHÓC RÒNG KHI VỪA MẤT TIỀN TỶ MÀ VỪA MẤT LUÔN CẢ VỢ ?  Một người đàn ông sau 3 năm chịu đựng sự khó khăn tài chính và cả việc gia đình đổ vỡ đã lên tiếng chia sẻ câu chuyện để cảnh tỉnh tất cả chúng ta về một khoá học theo dạng “thức tỉnh”   Anh L.H chia sẻ, năm 2022 vợ anh có dấu hiệu trầm cảm, chị đăng ký một lớp điều trị tâm lý và bỏ ra mức chi phí là 250 triệu đồng.  Sau 6 tháng, bệnh tình không những không thuyên giảm mà trầm trọng hơn, đặc biệt là chị về nhà và đòi nộp 960 triệu cho “sư phụ”.  Gia đình can ngăn nhưng chị không nghe, dưới sự thúc ép liên tục của sư phụ và các sư tỷ, vợ anh đã vay mượn tiền khắp nơi, đòi bán căn nhà vợ chồng con cái đang ở và về quê yêu cầu bố mẹ đẻ chia tài sản.  Tháng 1/2023, anh vì muốn giữ lại gia đình, thương bố mẹ hai bên già yếu mà phải chịu đựng sự nhũng loạn thúc ép tiền bạc hàng ngày nên đã đồng ý bàn bạc với 2 bên gia đình và lo cho đủ số tiền mà “sư phụ” của vợ yêu cầu. Khi đó, vợ anh hứa hẹn đến tháng 1/2025 sẽ trả đủ (khoản nợ này chị tự đứng riêng, nói mình sau này sẽ làm chuyên gia tâm lý trị liệu và sẽ trả đủ tiền)  Mặt khác, vợ anh vẫn có công việc là giáo viên dạy tiếng anh tại nhà lương mỗi tháng hơn 20 triệu nhưng hằng tháng chỉ góp vào 4-5 triệu. Số tiền còn lại, theo lời anh chồng kể là để gom góp cho sư phụ mua nhà tậu xe.  Mọi chi tiêu đổ dồn lên vai anh, ngoài việc vừa kiếm tiền trả nợ khoản vay cho bố mẹ hai bên, trả nợ ngân hàng tiền mua căn nhà đang ở, anh vừa lo con ăn học, sinh hoạt, thậm chí là cả tiền khi bố vợ ốm nằm viện.  Anh kể tiền viện phí hết 19 triệu500, tài khoản anh khi đó thiếu 500 nghìn anh vay vợ để trả cho đủ. Sau này chị cũng đòi anh trả lại bằng được dù đó là bố đẻ của chị.  Đầu năm 2025, khi đến hạn trả số tiền đã vay của bố mẹ hai bên, vợ anh tỉnh bơ nói không có đồng nào. Quá uất ức, anh liên hệ tới sư phụ của vợ và mắng mỏ thì vợ anh về nhà và thúc ép anh ly hôn, chị nói chỉ có ly hôn thì mới được tiếp tục học.  Anh kể, quá trình khoá học của vợ sẽ đào tạo để chỉ sau 3 năm là vợ anh sẽ trở thành chuyên gia tâm lý, cứu đời cứu người, nhưng đã 3 năm trôi qua vẫn không thấy như những gì vợ nói diễn ra.  Thời gian chờ xử ly hôn, anh phát hiện ra là do lúc trước đóng chậm khoản tiền 1 tỷ nên các sư phụ của vợ đã phạt thêm lãi nộp chậm nữa là 50k USD (~1 tỷ) nữa, nếu không có tiền sẽ phải làm việc vặt như bán sách, bán khoá học, chiêu mộ thêm người. Mỗi người vào trống cửa 1 tỷ, hằng tháng phải cúng dường thêm?  Anh L.H hiện rất phẫn nộ vì cơ sở vợ theo học hiện đã đổi nhà to hơn, mua thêm xe mới, còn vợ thì không biết bao giờ mới thành chuyên gia đi cứu đời cứu người, phổ độ chúng sinh.   Vụ việc hiện vẫn chưa được xác minh, nhưng những người trong cuộc vẫn đang thể hiện sự đau khổ và bế tắc tận cùng...  Updating!  Thông tin tổng hợp từ status của anh Lê Hoàn #Beatvn				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Thêm mấy ảnh cap màn hình từ ông le hoan nhé				Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	vâng				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Ok				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	.				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	@Dương lê  gửi lại ảnh lần nữa xem nao	527458003_2279760455797192_2693120049862044315_n.jpg 524135290_1931463487691905_6354177280972867433_n.jpg 526673259_2218130061945693_2776520037262547750_n.jpg 523461587_1096288079114843_135743685675397479_n.jpg 526460973_1162865859217590_167673673536984676_n.jpg 504330198_1079351704335441_1017864308759796134_n.jpg 527330831_1255034356320715_2085012977366279541_n.jpg 525622238_1253409603198713_3518094820949747586_n.jpg 526375426_1101236878007854_2731588619339163629_n.jpg 517884203_1891207491613589_9009693997538947251_n.jpg 526259794_758652403241113_3731285082368218158_n.jpg 526485669_754609453886030_5098603042568714469_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	day a	524134287_619681791185244_7319418548204742772_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	Status ý	524161570_719665041052957_3233370885511375080_n.jpg 520670418_762301140073936_2672058155721928637_n.jpg 524605102_1267311018422845_847864233809479937_n.jpg 525872752_1417389422821596_8259149795878501223_n.jpg 524576086_649843020810473_9180862382878473304_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	em len nhe				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Cắt phần thừa của ảnh vs xem có phải che gì trong status ko nha				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	@Dương lê				Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	e len roi a				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	E cop nguyên status của nó				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	"Cho vào comment kiểu ""Nguyên văn chia sẻ:..."""				Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	vang a				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	Ko lên cái ảnh này đúng k c =))	524705509_2960898830755673_6656614791366408454_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Kèm thêm cái ảnh cap status màn hình từ nó				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Bỏ				Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	chứ c k len				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	À oke chị				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Ảnh này kèm cop nguyên stt là dc	524700280_1066112089011297_1851132662727938470_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Comment				Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	thế rùi giải quyết sao zị				Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	ko hỉu làm sao cno tẩy não đc vậy nhỉ				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Cho a link ông Le Hoan vs				Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương	chắc thằng loz châu đào cũng học từ đây ra	526525018_24076693301988370_8413362340121186539_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Lê Thị Thùy Dương				https://www.facebook.com/share/16sZEYWeMg/?mibextid=wwXIfr	Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	Có cần che chữ ký ko @Tuấn Dũng	524711618_636250096169114_2162478781586321945_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	Ko cần a ạ				Dũng			
03/08/25 - 07:34	FP - Beatvn	Nhat Anh Vu	"Lê Hiền Hạnh ""Đảo của dân ngụ cư"" qua đời ở tuổi 38, ngừng tim chưa đầy một tiếng sau khi đón con chào đời"				Dũng	L		
03/08/25 - 07:34	FP - Beatvn	Nhat Anh Vu	Ngày 2/8, nghệ sĩ Hồng Ánh xác nhận với truyền thông thông tin này. Theo đó, gần 1 tiếng sau khi sinh con, diễn viên Hiền Hạnh bất ngờ lên cơn co giật, có dấu hiệu ngưng tim, ngưng thở. Dù được đưa đi cấp cứu khẩn cấp, cô rơi vào hôn mê sâu và không qua khỏi.  Lê Hiền Hạnh sinh năm 1987, từng sinh sống tại Đà Nẵng. Cô bị liệt hai chân do một tai nạn vào năm 3 tuổi. Vào năm 2018, cô được mọi người biết đến và yêu mến khi đóng vai trò diễn viên đóng thế cho nhân vật nữ chính tên Chu (Ngọc Thanh Tâm đóng).  Khi lên phim, khán giả không thấy gương mặt của Lê Hiền Hạnh nhưng ngoài đời, khi đưa phim đi quảng bá, đạo diễn Hồng Ánh và đoàn phim đã mời cô cùng tham dự.  Khán giả yêu mến cô gái có vẻ ngoài hiền lành, xinh đẹp và đầy nghị lực sống. Dù khuyết tật và phải ngồi xe lăn nhưng Hạnh vẫn yêu đời, làm công việc thiết kế cho một công ty ở Đà Nẵng. Hạnh cũng thích diễn xuất và ca hát.  Theo: Báo Tuổi Trẻ	526486200_637932665477169_51508259710418152_n.jpg			Dũng	L		
03/08/25 - 07:34	FP - Beatvn	Nhat Anh Vu		527728873_729179823269471_985559997461726941_n.jpg 523874623_1164896758991608_1449290978490922282_n.jpg 523949692_2317585152055657_6500423451196943420_n.jpg 524922090_4114825005432127_3418794323486255120_n.jpg			Dũng			
03/08/25 - 07:34	FP - Beatvn	Tuấn Dũng	Nch cũng khó nói, nó là quan hệ mua bán trao đổi dịch vụ, người giàu sẵn sàng bỏ vài trăm triệu ra trị liệu				Dũng			
03/08/25 - 07:34	FP - Beatvn	Tung Doan	"Lê Hiền Hạnh ""Đảo của dân ngụ cư"" qua đời ở tuổi 38 , ngừng tim chưa đầy một tiếng sau khi đón con chào đời"				Dũng	L		
03/08/25 - 07:34	FP - Beatvn	Tung Doan	@Nhat Anh Vu				Dũng			
03/08/25 - 10:48	FP - Beatvn	Nguyễn Thị Ngọc Huyền	SHOWMATCH LỊCH SỬ GIỮA HAI THẾ HỆ BÓNG ĐÁ VIỆT    Lần đầu tiên trong lịch sử, một trận cầu đặc biệt sẽ diễn ra giữa VPL Dream Team quy tụ những ngôi sao sáng nhất từ giải 7 người và Việt Nam All Stars, nơi quy tụ dàn tuyển thủ quốc gia đình đám như Tiến Linh, Hùng Dũng, Văn Quyết, Bùi Tiến Dũng…  Đặc biệt, ngoài việc thi đấu trình diễn, cống hiến và cùng truyền đi các thông điệp, các cầu thủ tham gia trận đấu sẽ chúng tay đóng góp, gửi “những chiếc lá yêu thương từ bóng đá” tới quỹ Cặp lá yêu thương” – “Trao cơ hội đi học – Cho cơ hội đổi đời”.  Trận đấu diễn ra lúc 16h00 ngày 3/8 tại sân Trung tâm VH-TT&TT Hoàng Mai. Vào cửa tự do, không mất vé, không rào cản, chỉ cần tình yêu bóng đá!  #beatvn	524337579_784174774371935_6220323162139434081_n.jpg			Dũng	L		
03/08/25 - 12:31	FP - Beatvn	Nguyễn Tuấn Thịnh	"BẠN NỮ NƯỚC NGOÀI KẾT NỔ ĐĨA MÓN THỊT CHÓ VIỆT NAM    Khi vừa chuyển tới Sài Gòn sinh sống, 1 cô bạn Canada đã bất ngờ đọc được câu nói: ""Sống trên đời phải ăn miếng dồi chó, chết xuống âm phủ biết có hay không?""  Tò mò về món ăn đi vào cả những áng văn thơ, cô gái trẻ đã cất công đi tìm bằng được 1 quán mộc tồn và từ ấy cũng bén duyên luôn với quốc hồn quốc túy, ăn thuần thục như người bản địa.  Từ một người chỉ biết đến dao, dĩa, beefsteak, bacon hay taco, cô bạn này giờ đã thuần thục cách cả đánh mắm tôm lẫn cách cuốn lá mơ. Táo mèo uống tùm tụp xong đứng lên thì cười khanh khách vì giá chỉ bằng 1/4 bữa fine dinning    #beatvn #News"	525658503_1249354926401657_7626770555975051836_n.png 524995119_1100262335398731_4613581316188346356_n.png 525946290_778194031215237_7480212174481411701_n.png 526073389_31033754166223120_8842279559210999123_n.png		https://www.facebook.com/reel/1948669469307937	Dũng	L		
03/08/25 - 12:31	FP - Beatvn	Nguyễn Thị Ngọc Huyền	Ý là có thể cười tới năm sau với 2 chiếc meme uống rụ này =)))))))))))))))))    hiquntt  #beatvn #GiadinhHaha		525827999_23913138228358088_4607097609724487692_n.mp4		Dũng	L		
03/08/25 - 12:31	FP - Beatvn	Tung Doan	@Nguyễn Tuấn Thịnh				Dũng			
03/08/25 - 12:31	FP - Beatvn	Tung Doan	Bài thịt cho a đang nghĩ nên edit chút cho đỡ nghiêng hẳn về phe thịt chó hơn				Dũng			
03/08/25 - 12:31	FP - Beatvn	Nguyễn Tuấn Thịnh	vâng a ơi				Dũng			
03/08/25 - 12:31	FP - Beatvn	Tung Doan	Tập trung vào con này thôi				Dũng			
03/08/25 - 12:31	FP - Beatvn	Nguyễn Tuấn Thịnh	e bỏ đoạn quốc hồn quốc túy đi r				Dũng			
03/08/25 - 12:31	FP - Beatvn	Nguyễn Tuấn Thịnh	chỉ đơn thuần là nó tìm hiểu rồi đi ăn thôi				Dũng			
03/08/25 - 13:57	FP - Beatvn	Vu	HẾT VẠN HẠNH MALL GIỜ LẠI ĐẾN AEON MALL LONG BIÊN	523485516_771268462059816_2363663262838144168_n.jpg			Dũng	L		
03/08/25 - 13:57	FP - Beatvn	Nhat Anh Vu	@Tung Doan @Tuấn Dũng  a ơi check cho e ạ				Dũng			
03/08/25 - 13:57	FP - Beatvn	Nhat Anh Vu		472229422_1588565799207633_4017215044390489060_n.jpg			Dũng			
03/08/25 - 15:56	FP - Beatvn	Nguyễn Thị Ngọc Huyền	HÀ NỘI 40 ĐỘ NHƯNG KHÔNG NÓNG BẰNG TRẬN GIAO HỮU 7 NGƯỜI CHIỀU NAY    Chiều nay, sân bóng Hoàng Mai sẽ nóng hơn bao giờ hết khi VPL Dream Team có màn đối đầu cực căng với dàn sao đỉnh cao của Việt Nam All Stars nơi quy tụ những cái tên khoác áo ĐTQG và các biểu tượng của bóng đá phủi Việt Nam    #beatvn	527332830_2516727218673291_249019386951587202_n.jpg 526389813_4274597596151150_6300117776318416329_n.jpg 525625568_1859927771248990_3498037479854434002_n.jpg 526489410_1291896169312431_1692694241945560440_n.jpg 525877426_1796932551701358_3092822302313079916_n.jpg 527056631_1065921962314736_160277712476565600_n.jpg 527341291_4144523375811123_4232649222577902529_n.jpg			Dũng	L		
03/08/25 - 15:56	FP - Beatvn	Nguyễn Thị Ngọc Huyền	@Tung Doan  a ơi				Dũng			
03/08/25 - 17:17	FP - Beatvn	Nguyễn Tuấn Thịnh	- Ký nháy vào từng tờ đi em - Cơ mà anh ơi, em là Đại Sứ Lông Sản   - Thế Đại Sứ Lông Sản ký nháy vào từng tờ đi em	524119549_1464012674724740_8489712252364837268_n.png 525379026_1443934213419212_7997142056293891921_n.png			Dũng			
03/08/25 - 17:17	FP - Beatvn	Nguyễn Tuấn Thịnh	@Tuấn Dũng @Tung Doan				Dũng			
03/08/25 - 17:17	FP - Beatvn	Tung Doan	Nôgn sản nha				Dũng			
03/08/25 - 17:17	FP - Beatvn	Tung Doan	Để thế kia troll qua				Dũng			
03/08/25 - 17:17	FP - Beatvn	Nguyễn Tuấn Thịnh	vâng ạh				Dũng			
03/08/25 - 17:17	FP - Beatvn	Nguyễn Tuấn Thịnh	- Ký nháy vào từng tờ đi em - Cơ mà anh ơi, em là Đại Sứ Nông Sản   - Thế Đại Sứ Nông Sản ký nháy vào từng tờ đi em				Dũng	L		
03/08/25 - 17:17	FP - Beatvn	Tung Doan	@Tuấn Dũng  cap này sao k				Dũng			
03/08/25 - 17:17	FP - Beatvn	Nguyễn Tuấn Thịnh	Hình ảnh mới nhất của tiktoker tự nhận mình là Đại sứ Nông Sản    #beatvn #news				Dũng			
03/08/25 - 17:17	FP - Beatvn	Nguyễn Tuấn Thịnh	Thế tạm cái này nhé ạ				Dũng			
03/08/25 - 17:17	FP - Beatvn	Tung Doan	- Ký nháy vào từng tờ đi em - Cơ mà anh ơi, em là Đại Sứ Nông Sản   - Ok Đại Sứ Nông Sản ký nháy vào từng tờ đi em				Dũng			
03/08/25 - 17:17	FP - Beatvn	Tung Doan	Lên đi nhé				Dũng			
03/08/25 - 17:17	FP - Beatvn	Nguyễn Tuấn Thịnh	okeee a ơi				Dũng			
03/08/25 - 17:40	FP - Beatvn	Tuấn Dũng	e thấy ok				Dũng			
03/08/25 - 18:22	FP - Beatvn	Nguyễn Tuấn Thịnh	@Tuấn Dũng	527188626_769954325538365_966037959403884232_n.png			Dũng			
03/08/25 - 19:31	FP - Beatvn	Vu	Trung bình yêu người không cùng tần số kiểu    Nguồn: marvelous_neh	523814970_628038886584824_9023681781741872520_n.jpg			Dũng	L		
03/08/25 - 21:31	FP - Beatvn	Nhat Anh Vu	Ông Hun Sen nói Thái Lan sắp tấn công Campuchia, khuyến cáo người dân sơ tán khẩn				Dũng	L		
