time	pagename	username	content	photo	video	link	kdv	kq	cmt	
06/08/25 - 09:36	FP - Beatvn	Tung Doan	Tit căng lên chut e				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nhat Anh Vu	CỰC CĂNG: THÁI LAN MUỐN CẤM CAMPUCHIA DỰ SEA GAMES 33 VÌ LO NGẠI AN TOÀN VỀ AN NINH	525329758_1083140717126261_4309536758559595291_n.jpg 525894773_1077611407338180_933479443918900039_n.jpg			Dũng			
06/08/25 - 09:36	FP - Beatvn	Tung Doan	NÓNG: THÁI LAN MUỐN CẤM CAMPUCHIA SỰ SEAGAME NHƯNG CAM TUYÊN BỐ VẪN SẼ CHƠI TỚI BẾN VỚI SỐ LƯỢNG VĐV ĐẦY ĐỦ NHẤT				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nhat Anh Vu	vaangg ạ				Dũng			
06/08/25 - 09:36	FP - Beatvn	Tuấn Dũng	Dự seagame, @Nhat Anh Vu cop chỉnh nốt nhớ				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nhat Anh Vu	TINH THẦN THÉP KHÔNG QUẢN NẮNG MƯA – DÀN KHÍ TÀI QUYẾT CHÍ XUYÊN ĐÊM HUẤN LUYỆN TẠI QUẢNG TRƯỜNG BA ĐÌNH, BẤT CHẤP CƠN MƯA TỐI QUA   A80 ĐANG ĐẾN RẤT GẦN RỒIIIIII    Ảnh: Báo Dân Trí #tiepluatuhao	525389037_1071018228480064_4246582217672632569_n.png 524641879_1692120064821563_6593769501052415827_n.png 526512964_647937234993163_1365601584390160933_n.png 526745187_2088598671963125_2353485463041963659_n.png 526905668_1514008499980125_8606155240219394067_n.png 527225881_4283366011941214_1393851015448541723_n.png 527112342_1331813791797699_2569682227279166779_n.png 527772407_1034299555220381_8064508862467835615_n.png 527542866_751074577905709_2437926267694029042_n.png 524445065_633600665979626_9208934159843765726_n.png 525248843_10022958417826252_114656944818972828_n.png 528327812_754043814035459_5858853239676339931_n.png 526146960_1575447897155281_1131517078565699461_n.png		https://dantri.com.vn/xa-hoi/dan-khi-tai-dieu-binh-a80-xuyen-dem-huan-luyen-tai-quang-truong-ba-dinh-20250806084744646.htm	Dũng	L		
06/08/25 - 09:36	FP - Beatvn	Nguyễn Hoàng Long	Video dễ thương nhất Internet mấy ngày nay: 3 triệu người rụng tim vì bữa tiệc sinh nhật bất ngờ dành cho bác bảo vệ				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nhat Anh Vu					Dũng			
06/08/25 - 09:36	FP - Beatvn	Nguyễn Việt Long	Giữa giờ nghỉ trưa ngày 4/8, tại một tiệm bánh ngọt nhỏ trên đường Hàm Nghi, Đà Nẵng - các đồng nghiệp đã âm thầm chuẩn bị một bất ngờ nho nhỏ cho chú bảo vệ Phạm Thu (sinh năm 1960).  Khi chú mở tủ bánh, tưởng chỉ là kiểm tra bình thường… thì bất ngờ thấy chiếc bánh kem sinh nhật của chính mình nằm đó. Cả tiệm bật cười, vỗ tay, hát vang. Một khoảnh khắc ngắn nhưng vô cùng ấm áp, chú không thể ngừng cười ngại ngùng trước màn chúc mừng bất ngờ.  Trong không gian tiệm nhỏ xinh, tiếng cười, tiếng hát chan hòa, clip ấy đã chạm đến hàng triệu trái tim không vì điều gì to tát, mà vì sự chân thành quá đỗi giản dị.  Clip hiện đã vượt mốc 3 triệu lượt xem.  Nguồn: Znews  #Beatvn	525787782_2193927227699107_5274809364036454889_n.png 525654727_731887792808514_2504645845094614926_n.png 525584819_526996120472406_6384522763288084561_n.png 527773840_821777983883295_6722271278939405421_n.png 525880274_4102085050110005_4556203882582549030_n.png		https://lifestyle.znews.vn/3-trieu-luot-xem-clip-bao-ve-tiem-banh-duoc-bi-mat-to-chuc-sinh-nhat-post1574397.html	Dũng			
06/08/25 - 09:36	FP - Beatvn	Nguyễn Việt Long		527718709_1644309196246672_6249935037702940113_n.png 525621450_771263815308220_5278940539501098746_n.png 525990983_1473722004061868_2304562312028297267_n.png 527118243_2287384155011884_2631505568952985062_n.png			Dũng			
06/08/25 - 09:36	FP - Beatvn	Tung Doan	Viết cứng thế e				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nguyễn Việt Long	dạ thế để em làm mềm ra cho nó tình cảm tí ạ				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nguyễn Việt Long	@Tung Doan dạ em edit lại rồi anh xem lại cho em với ạ				Dũng			
06/08/25 - 09:36	FP - Beatvn	Tung Doan	Thôi bỏ e ạ, cảm giác khó thoát dc cái văn của báo trong bài này quá				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nguyễn Việt Long	Theo SCMP, Đại học Mở Nhạc Dương (Hồ Nam, Trung Quốc) đã ký thỏa thuận với Hiệp hội Thịt nướng Nhạc Dương để khai trương Viện Nghiên cứu Thịt Xiên Nướng đầu tiên ở Trung Quốc.  Theo kế hoạch, trong vòng 3 năm tới viện sẽ đào tạo 1.000 bậc thầy thịt xiên chuyên nghiệp, thông qua chương trình kéo dài khoảng 2,5 năm nhằm đảm bảo mỗi học viên trở thành cao thủ với than hoa, nước sốt và lửa đỏ rực.  Việc này không chỉ là bước tiến mới trong giáo dục ẩm thực mà còn thể hiện sự nghiêm túc trong việc bảo tồn và khoa học hóa nền ẩm thực đường phố Trung Hoa.  Tôi đang chờ tới ngày Viện Nghiên Cứu Bân Xiển Việt Nam ra đời và nghiên cứu về độ cuốn của món ăn đường phố huyền thoại này.  Nguồn: Znews  #beatvn	525652892_1479076313261170_3152256040737947886_n.png 526619639_1449038736337144_122215718018312783_n.png 524955245_1435631620993122_335988668582398111_n.png			Dũng			
06/08/25 - 09:36	FP - Beatvn	Nguyễn Hoàng Long				https://lifestyle.znews.vn/dai-hoc-trung-quoc-mo-vien-nghien-cuu-thit-nuong-post1574421.html	Dũng			
06/08/25 - 09:36	FP - Beatvn	Đoàn Quốc Việt	đây nhé				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nguyễn Việt Long	dạ em sửa cap rồi ạ				Dũng			
06/08/25 - 09:36	FP - Beatvn	Đoàn Việt (2000đ)	ảnh luôn này	527037091_1056120056685529_993641088315346182_n.png			Dũng			
06/08/25 - 09:36	FP - Beatvn	Đoàn Quốc Việt	hoặc ảnh này	526817876_1900918233810543_3917128148979177354_n.png			Dũng			
06/08/25 - 09:36	FP - Beatvn	Nguyễn Hoàng Long	"TRUNG QUỐC THÀNH LẬP ""VIỆN NGHIÊN CỨU THỊT NƯỚNG"" ĐỂ ĐÀO TẠO NHỮNG NGHỆ NHÂN NƯỚNG THỊT ĐẦU TIÊN TRÊN THẾ GIỚI"				Dũng	L		
06/08/25 - 09:36	FP - Beatvn	Nguyễn Việt Long	đây ạ em chốt ảnh dưới ạ				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nhat Anh Vu	HƠN 8.800 “HEO VÀNG” 2K7 TRƯỢT TỐT NGHIỆP THPT 2025				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nhat Anh Vu	Khoảng 99,2% trong hơn 1,12 triệu học sinh lớp 12 đỗ tốt nghiệp THPT, chỉ hơn 8.800 em trượt.  Bộ Giáo dục và Đào tạo ngày 6/8 cho biết tỷ lệ thí sinh được công nhận tốt nghiệp THPT giảm nhẹ so với mức 99,4% của năm ngoái. Đây là lứa thí sinh đầu tiên tốt nghiệp theo chương trình giáo dục phổ thông 2018 (chương trình mới).  Những em trượt đồng nghĩa không có bằng tốt nghiệp và không đủ điều kiện xét tuyển đại học. Tuy nhiên, theo quy chế, nhóm này được cấp giấy chứng nhận hoàn thành chương trình giáo dục phổ thông. Họ có thể đăng ký thi để lấy bằng tốt nghiệp khi có nhu cầu hoặc theo học giáo dục nghề nghiệp.  Theo: VnExpress				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nhat Anh Vu				https://vnexpress.net/hon-8-800-thi-sinh-truot-tot-nghiep-thpt-2025-4923264.html	Dũng			
06/08/25 - 09:36	FP - Beatvn	Đoàn Quốc Việt	thui đừng gọi chúng n heo vàng e ạ =))				Dũng	L		
06/08/25 - 09:36	FP - Beatvn	Tung Doan	HƠN 8.800 BÉ “HEO VÀNG” 2K7 TRƯỢT TỐT NGHIỆP THPT 2025				Dũng			
06/08/25 - 09:36	FP - Beatvn	Tung Doan	với đừng dùng sos vì tỷ lệ này khá thấp so với các năm				Dũng	L		
06/08/25 - 09:36	FP - Beatvn	Nhat Anh Vu	vaangg ậ	527300029_3228713500627562_7577726561373786664_n.jpg			Dũng			
06/08/25 - 09:36	FP - Beatvn	Tung Doan	thử thêm option khác ko heo vàng nhé				Dũng			
06/08/25 - 09:36	FP - Beatvn	Tung Doan	a cũng hơi cấn				Dũng			
06/08/25 - 09:36	FP - Beatvn	Nhat Anh Vu	Để e nghĩ thêm ậ				Dũng			
06/08/25 - 09:36	FP - Beatvn	Tung Doan	hôn lèo				Dũng	L		
06/08/25 - 09:36	FP - Beatvn	Tuấn Dũng	8000 con lợn trượt tốt nghiệp				Dũng	L		
06/08/25 - 09:36	FP - Beatvn	Nguyễn Tuấn Thịnh	Bà cụ 87 tuổi đạp xe đi bán rau khiến con cháu phải thay nhau đi ô tô phía sau hộ tống    Nay bảo cụ ở nhà nằm, không cho đi bán nữa thì cụ vật vã thế này đây    Nguồn: Chenobadieu #beatvn #news		526856750_24105200255773238_6830979584999527570_n.mp4		Dũng	L		
06/08/25 - 11:16	FP - Beatvn	Nguyễn Tuấn Thịnh	HAY XIN Ý KIẾN CHATGPT ĐỂ ĐIỀU HÀNH ĐẤT NƯỚC, THỦ TƯỚNG THỤY ĐIỂN BỊ CHỈ TRÍCH DỮ DỘI	526018789_1052821847054341_388709902811154039_n.png		https://tuoitre.vn/thu-tuong-thuy-dien-bi-chi-trich-vi-hay-xin-y-kien-chatgpt-de-dieu-hanh-dat-nuoc-20250806090945851.htm	Dũng	L		
06/08/25 - 11:16	FP - Beatvn	Nguyễn Việt Long	Thủ tướng Thụy Điển Ulf Kristersson (nắm quyền từ 2022) vừa thừa nhận ông thường sử dụng AI như ChatGPT và Le Chat để tham khảo ý kiến thứ hai khi đưa ra quyết sách điều hành đất nước. Ông giải thích mình dùng AI để đặt câu hỏi kiểu: “Người khác đã làm gì? Liệu ta có nên nghĩ ngược lại không?”   Tuy nhiên, điều này đã gây ra làn sóng chỉ trích từ giới chuyên gia. Một bài xã luận trên Aftonbladet thậm chí cảnh báo rằng ông “đang mê mải với AI như các tài phiệt”.   Các chuyên gia như Simone Fischer-Hubner (ĐH Karlstad) và Virginia Dignum (ĐH Umea) đều bày tỏ lo ngại: việc sử dụng AI dù cho các quyết định nhỏ cũng dễ dẫn đến lệ thuộc và mất khả năng tư duy độc lập.  Người phát ngôn của thủ tướng khẳng định: không có thông tin nhạy cảm nào được chia sẻ với AI, và mục đích chỉ là tham khảo mở rộng quan điểm.  Nguồn: Báo Tuổi Trẻ  #Beatvn	528296875_1790576021835737_7597374547343573599_n.png 525571403_740845968747664_4726445466513007610_n.png 526878401_3693892994253293_1446980502211386230_n.png			Dũng	L		
06/08/25 - 11:16	FP - Beatvn	Nhat Anh Vu	KHÔNG AI BỊ BỎ LẠI PHÍA SAU    QUẢNG NINH: BÁC SĨ VƯỢT 20 HẢI LÝ GIỮA ĐÊM GIÔNG GIÓ ĐƯA SẢN PHỤ KHÓ SINH VỀ ĐẤT LIỀN AN TOÀN				Dũng	L		
06/08/25 - 11:16	FP - Beatvn	Nhat Anh Vu	"Khoảng 22 giờ khuya 5.8, Trung tâm Y tế đặc khu Vân Đồn (Quảng Ninh) nhận tin báo khẩn từ Trạm y tế xã Thắng Lợi về trường hợp sản phụ B.T.A (29 tuổi, thai 37 tuần 2 ngày, mang thai lần đầu) có dấu hiệu ngôi thai bất thường, nguy cơ sinh khó, không thể đỡ tại trạm y tế tuyến xã.   Ngay lập tức, Trung tâm đã kích hoạt quy trình ""báo động đỏ"" ngoại viện, huy động kíp cấp cứu gồm 5 thành viên, do bác sĩ  Bùi Thanh Tuấn, phụ trách Khoa Chăm sóc sức khỏe sinh sản và phụ sản, làm trưởng kíp, khẩn trương đưa bệnh nhân rời đảo.  Theo bác sĩ Tuấn, thời điểm trên, xuồng cấp cứu rời bờ trong điều kiện khắc nghiệt: mưa lớn, sấm chớp dày đặc, sóng cao dữ dội. Sau gần 2 giờ vượt biển, rạng sáng 6.8, kíp cấp cứu đã tiếp cận đảo, phối hợp thăm khám và xác định sản phụ ngôi đầu cao, khung chậu hẹp, bắt buộc phải mổ lấy thai. Ngay sau đó, kíp cấp cứu đã đưa sản phụ về đất liền, vừa di chuyển vừa truyền dịch, chống co, theo dõi sát tình trạng mẹ và thai nhi.  Lúc 1 giờ 30, sản phụ được đưa đến Trung tâm Y tế đặc khu Vân Đồn an toàn. Ca mổ khẩn cấp ngay sau đó đã thành công, bé gái nặng 2,4 kg chào đời khỏe mạnh. Hiện sức khỏe mẹ con sản phụ đều ổn định.  Đáng chú ý, trong kíp có bác sĩ trẻ Nguyễn Tuấn Trung, người vừa nhận công tác tại trung tâm. Dù ít kinh nghiệm thực địa, anh vẫn tình nguyện tham gia hành trình nguy hiểm xuyên đêm, thể hiện tinh thần dấn thân và trách nhiệm của đội ngũ y bác sĩ trẻ.  Theo: Báo Thanh Niên"	526481113_743970368224765_9166612144589637193_n.png 524617205_3629479370520836_4567158550805916462_n.png		https://thanhnien.vn/vuot-bien-ra-dao-trong-dem-giong-gio-cap-cuu-san-phu-nguy-kich-185250806100739859.htm	Dũng	L		
06/08/25 - 11:16	FP - Beatvn	Nhat Anh Vu	ảnh này bỏ nhé e	527596538_2769573266767211_6655808426489752252_n.png 525723600_2249068912218557_7838924560755851003_n.png			Dũng			
06/08/25 - 11:16	FP - Beatvn	Vu	VÂNG Ạ				Dũng			
06/08/25 - 11:16	FP - Beatvn	Nhat Anh Vu	Z				Dũng			
06/08/25 - 11:16	FP - Beatvn	Lê Thị Thùy Dương	Lâu lâu mới lên phố rửa phèn gặp trúng xe của London Tipton, mỗi lần muốn rẽ là phải đổi qua xe khác    Ảnh: Huy Gây Mê #Beatvn	524917716_24335673546123647_8655362767527467483_n.jpg 526934039_1649412439326276_6490050233826820211_n.jpg			Dũng	L		
06/08/25 - 11:16	FP - Beatvn	Vu	"""Vinh quang đời đời thuộc về dân tộc Việt Nam văn hiến và anh hùng""    Quảng trường Ba Đình trước thềm đại lễ kỷ niệm 80 năm Quốc khánh nước Cộng hòa xã hội chủ nghĩa Việt Nam 2/9    Video: Kiên htv #Beatvn #tiepluatuhao"				Dũng	L		
06/08/25 - 14:10	FP - Beatvn	Nhat Anh Vu	PHẠT TIỀN TỪ 50-75 TRIỆU ĐỒNG ĐỐI VỚI HÀNH VI KHÔNG CHẤP HÀNH LỆNH GỌI KHÁM NGHĨA VỤ QUÂN SỰ			https://vtcnews.vn/khong-chap-hanh-lenh-goi-kham-nghia-vu-quan-su-bi-phat-den-75-trieu-dong-ar958249.html?fbclid=IwY2xjawL_3JZleHRuA2FlbQIxMABicmlkETE1R0Vhc2hPOHNZWjZRZVlBAR5d32yfY9T7qgQFr_uLn1bWjyRvp8RU_lkmZ4XJu_YsxeY-BZCNNz7fSjtkfQ_aem_YVsmAwqLy4zDPmVs3mxuqw	Dũng	L		
06/08/25 - 14:10	FP - Beatvn	Nhat Anh Vu	Chính phủ quy định phạt tiền từ 3-5 triệu đồng với hành vi không có mặt đúng thời gian hoặc địa điểm tập trung sơ tuyển ghi trong quyết định gọi sơ tuyển sức khỏe thực hiện nghĩa vụ quân sự, quyết định gọi sơ tuyển sức khỏe nghĩa vụ tham gia Công an Nhân dân của cấp có thẩm quyền mà không có lý do chính đáng.  Phạt tiền từ 15-20 triệu đồng đối với hành vi không có mặt đúng thời gian hoặc địa điểm khám sức khỏe ghi trong quyết định gọi khám sức khỏe nghĩa vụ quân sự, quyết định gọi khám sức khỏe nghĩa vụ tham gia Công an Nhân dân của cấp có thẩm quyền mà không có lý do chính đáng.  Người được khám sức khỏe có hành vi gian dối làm sai lệch kết quả phân loại sức khỏe của mình nhằm trốn tránh nghĩa vụ quân sự; nghĩa vụ tham gia Công an Nhân dân thì bị phạt tiền từ 30-40 triệu đồng.  Hành vi đưa hoặc nhận tiền, tài sản, hoặc lợi ích vật chất khác trị giá đến dưới 2 triệu đồng cho cán bộ, nhân viên y tế hoặc người khác để làm sai lệch kết quả phân loại sức khỏe của người được kiểm tra hoặc người được khám sức khỏe nghĩa vụ quân sự; khám sức khỏe nghĩa vụ tham gia Công an Nhân dân nhằm trốn tránh nghĩa vụ quân sự, nghĩa vụ tham gia Công an Nhân dân cũng bị phạt từ 30-40 triệu đồng.  Đáng chú ý, mức phạt 50-75 triệu đồng được áp dụng đối với hành vi không chấp hành quyết định gọi kiểm tra, khám sức khỏe nghĩa vụ quân sự, nghĩa vụ tham gia Công an Nhân dân.  Theo: VTC News	526749349_1044557320818727_5523564576323352079_n.png		http://tuphap.hatinh.gov.vn/chi-tiet-tin-tuc/mot-so-quy-dinh-phap-luat-ve-hanh-vi-tron-tranh-nghia-vu-quan-su-mot-so-quy-dinh-phap-luat-ve-hanh-vi-tron-tranh-nghia-vu-quan-su	Dũng	L		
06/08/25 - 14:10	FP - Beatvn	Vu					Dũng			
06/08/25 - 14:10	FP - Beatvn	Nhat Anh Vu		524937810_1488820488789440_8679883094080543725_n.png 526906577_623721787448418_3017154668733546510_n.png			Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Hoàng Long	KHOẢNH KHẮC ẤM LÒNG: NỮ ĐIỀU DƯỠNG NGHỆ AN CỨU SỐNG DU KHÁCH NGỪNG TIM				Dũng			
06/08/25 - 14:10	FP - Beatvn	Tuấn Dũng	nguồn nha e				Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Việt Long	Vào khoảng 22h ngày 2/8 tại phố cổ Hoa Lư, Ninh Bình, một nam du khách bất ngờ ngã quỵ, tim ngừng đập. Ngay lập tức, chị Phan Thị Thúy Hòa - nữ điều dưỡng từ Khoa Chống độc, Bệnh viện Hữu nghị Đa khoa Nghệ An đã cúi xuống ép tim ngoài lồng ngực để cứu sống du khách.  Với 18 năm kinh nghiệm y tế trong tay và bản năng nghề nghiệp sắc bén, chị Hòa nhanh chóng kiểm tra: mạch cảnh không đập, thanh niên da tái, miệng sùi bọt. Không chần chừ, chị thực hiện ép tim ngoài lồng ngực ngay tại hiện trường. Sau vài phút, phép màu đã xảy ra: nạn nhân có lại mạch, giật mình tỉnh dậy.  Clip ghi lại toàn bộ sự kiện đã nhanh chóng lan truyền mạng xã hội và khiến hàng ngàn người xúc động vì cảm giác chân thành và chuyên nghiệp. Chị Hòa chia sẻ nhẹ nhàng: đối với chị, đó là một phần công việc - nhưng đối với chúng ta, đó là nguồn cảm hứng của lòng nhân ái và y đức.   Nguồn: Znews  #Beatvn	525986280_1262057731991708_5708062467652695821_n.png 526227123_1121805359840054_126162359845509076_n.png 525865045_1437525164168281_6758729455773941893_n.png			Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Hoàng Long				https://lifestyle.znews.vn/nu-dieu-duong-tinh-co-cuu-chang-trai-ngung-tim-giua-pho-co-hoa-lu-post1574594.html#zingweb_category_category104_featured_5	Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Việt Long		526882353_1013731690689981_3750474356147382939_n.png 526745901_1898965210887822_7174140349209400566_n.png 529348806_1792993561291391_6015314296249225873_n.png 526086892_1112819874089555_8190213612882070199_n.png			Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Tuấn Thịnh	TÀU NGẦM LỚP KILO 636 SẼ THAM GIA DIỄU BINH A80    Bạn đang nhìn vào 350 triệu USD bơi ngoài biển! Đây là tàu ngầm lớp Kilo 636, 1 trong số những khí tài quân sự đắt đỏ, tối tân và mạnh mẽ nhất của Quân đội Việt Nam!  Với khả năng lặn sâu 300m, hoạt động 45 ngày liên tục và có thể phóng cả ngư lôi lẫn tên lửa hành trình, tàu ngầm lớp Kilo 636 là những chiến binh thầm lặng canh giữ hòa bình, chủ quyền biển đảo Việt Nam    Nguồn: Tuổi Trẻ #beatvn #News	526619639_727338560133656_2336882297724989662_n.png			Dũng	L		
06/08/25 - 14:10	FP - Beatvn	Vu	ttin tàu	526178186_639976892459215_5530141131855901941_n.png			Dũng			
06/08/25 - 14:10	FP - Beatvn	Vu	Vùng trời quê hương nào cũng là bầu trời Tổ Quốc    Video: Bingu đi biển #Beatvn #tiepluatuhao		528047322_30870471999235171_520066581863085720_n.mp4		Dũng			
06/08/25 - 14:10	FP - Beatvn	Nhat Anh Vu				https://vt.tiktok.com/ZSSQ6DJ54/	Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Tuấn Thịnh	NA lên bài chưa				Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Tuấn Thịnh	ko a xin 14h25 nha				Dũng			
06/08/25 - 14:10	FP - Beatvn	Nhat Anh Vu	a lên trc đi bài e lên sauu				Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Tuấn Thịnh	ukiii				Dũng			
06/08/25 - 14:10	FP - Beatvn	Nhat Anh Vu	e lên bài trc 14h20 rui				Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Tuấn Thịnh	à à				Dũng			
06/08/25 - 14:10	FP - Beatvn	Nhat Anh Vu	đây a				Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Việt Long	@Tung Doan anh ơi bài này em có phải sửa thêm gì không ạ				Dũng			
06/08/25 - 14:10	FP - Beatvn	Tung Doan	E đưa thêm nội dung sự việc bên dưới				Dũng			
06/08/25 - 14:10	FP - Beatvn	Nguyễn Việt Long	dạ đây ạ				Dũng			
06/08/25 - 14:10	FP - Beatvn	Tung Doan	Ko là page nó bị nhiều thông tin quá nhìn bứ				Dũng			
06/08/25 - 15:21	FP - Beatvn	Nguyễn Tuấn Thịnh	"Mới đây 1 chị gái ở TP.HCM đã chia sẻ về màn chi tiêu 1 tháng cho bộ môn ""Lương dưới 10 triệu thì đừng chơi"":  - Trước tiên nhất khi chơi thể thao là phải mua mỹ phẩm phù hợp với chi phí ~3 triệu/ tháng  - Quần áo cực kỳ quan trọng khi ra sân. Đánh có thể không hay nhưng không được xấu, mỗi tháng chi ~4 - 5 triệu là Phủ Lý.  - Tiền mua vợt dù mới chơi nhưng cũng phải làm luôn con vợ 3 củ cho nó chuyên nghiệp.  - Có vợt rồi thì phải mua túi, thêm 1-2 triệu nữa. Mỗi tháng dùng 2 3 loại kẻo quê.  - Giày cũng như túi, phải thay đổi màu sắc liên tục để tránh sự nhàm chán, mỗi tháng ~4 triệu.  - Tiền thuê thầy ~9 - 10 triệu cho 10 buổi.  - Và cuối cùng là tiền sân, mỗi tháng ~3 triệu.  Tổng vệ sinh chi phí mỗi tháng đi đánh Pickle Ball của chị dao động từ 20 - 25 triệu đồng, tùy theo số buổi mà chị đến sân hàng tháng    #beatvn #News"	525614775_1057201633194235_4714085037248685015_n.png 526059073_1189784573172828_3606408757143110162_n.png 525608695_1988526952000489_7639403796057796535_n.png 527309304_714376614922200_7496257121922321465_n.png			Dũng	L		
06/08/25 - 15:21	FP - Beatvn	Nguyễn Tuấn Thịnh				https://kenh14.vn/ton-25-trieu-cho-1-thang-danh-pickleball-215250806110240488.chn?cpa_tid=70TBELOGGI0041Z5PC62C3EHHM2RBZ2QBM39&dmn=s.biz.vn&fbclid=IwY2xjawL_6FJleHRuA2FlbQIxMABicmlkETFuUzhhNDdTeVloUTNRdGZwAR5_du_kVkqqQTrFOrlsqqWESlLctl3A6Y1h8usJfQoxG3-qaJ9uWIs24iDYZA_aem_SIVS8cKARCn28LNWJW7mdw	Dũng			
06/08/25 - 15:21	FP - Beatvn	Tuấn Dũng	mấy bài này hơi 50/50 vì ko biết rõ đc địa điểm nào, có đúng là đang diễn tập hay ko	527692704_4035352050052060_8928451736291947530_n.png			Dũng			
06/08/25 - 15:21	FP - Beatvn	Vu	cmt trêu a ạ				Dũng			
06/08/25 - 15:21	FP - Beatvn	Nhat Anh Vu	e lướt check thêm mấy vid khác họ cũng quay diễn tập đúng ở đó a ạ				Dũng			
06/08/25 - 15:21	FP - Beatvn	Tung Doan	@Nguyễn Việt Long  tham khảo mấy content a Thịnh e nhé				Dũng			
06/08/25 - 15:21	FP - Beatvn	Tung Doan	Topic lựa chọn, cách triển khai				Dũng			
06/08/25 - 15:21	FP - Beatvn	Nguyễn Việt Long	dạ vâng ạ				Dũng			
06/08/25 - 15:21	FP - Beatvn	Nhat Anh Vu				https://vt.tiktok.com/ZSSQAMSPs/	Dũng			
06/08/25 - 15:21	FP - Beatvn	Vu				https://vt.tiktok.com/ZSSQAj4ep/	Dũng			
06/08/25 - 15:21	FP - Beatvn	Nhat Anh Vu	Bên TVH e cũng thấy lên sáng nay xongg=)))				Dũng			
06/08/25 - 17:04	FP - Beatvn	Nguyễn Hoàng Long	Bố đợi xíu, con khoe bé gấu cho mọi người đã rồi cả nhà mình cùng nhau về nha    Video: ktln_threads  #Beatvn #dangiu		526943370_30809644948682916_8258475350770091628_n.mp4		Dũng	L		
06/08/25 - 17:36	FP - Beatvn	Nguyễn Thị Ngọc Huyền	Không có ý giấu cũng chẳng có ý khoe    Trên tay là những chiếc vé của V concert - Rạng rỡ Việt Nam, một trong những concert nhiệt nhất mùa hè này do VTV tổ chức. Với dàn nghệ sĩ đình đám, sân khấu siêu hoành tráng, hẹn anh em tại Cổ Loa cuối tuần này nhé    #beatvn #VConcert #RangroVietNam #VTV	525848461_1278203713966307_7461406459499068550_n.jpg			Dũng	L		
06/08/25 - 19:23	FP - Beatvn	Nguyễn Tuấn Thịnh	Đi đánh pick ướt sũng người xong về nhà chả ai tin    Nguồn: Dongpickleball #beatvn #news		528051560_24146027541725914_5955063395223323059_n.mp4		Dũng	L		
06/08/25 - 20:00	FP - Beatvn	Lê Thị Thùy Dương	Mở cái shop ra vốn thôi không kể, nhưng nhân viên chưa để thiếu một đồng lương nào, hứa tăng lương là đến thời điểm sẽ tăng liền không sai lời. Cuối cùng nhân viên thắc mắc vì sao mình đ’ làm gì =)))  Credit: Đinh Nguyễn Linh Chi #Beatvn	527393475_1939041653302481_6435845617397745844_n.jpg			Dũng			
06/08/25 - 20:00	FP - Beatvn	Lê Thị Thùy Dương	Mở cái shop ra vốn thôi không kể, nhưng nhân viên chưa để thiếu một đồng lương nào, hứa tăng lương là đến thời điểm sẽ tăng liền không sai lời. Cuối cùng nhân viên thắc mắc vì sao mình đ’ làm gì =)))  T ở đấy để trả lương cho m đấy =))))  Credit: Đinh Nguyễn Linh Chi #Beatvn				Dũng	L		
06/08/25 - 20:37	FP - Beatvn	Lê Thị Thùy Dương	rlen nhe				Dũng			
06/08/25 - 20:37	FP - Beatvn	Lê Thị Thùy Dương	e len nhe				Dũng			
06/08/25 - 20:54	FP - Beatvn	Lê Thị Thùy Dương	ĐÃ AI LÀM GÌ ĐÂU    Tập 1 vừa chiếu, mới chỉ đang màn dạo đầu mà đã căng thẳng thế này rồi =))))))   #beatvn #SaoNhapNgu #SaoNhapNgu2025	527294313_2274338903016924_7461411912693657347_n.jpg 525912596_1295115045662986_2910416116055403615_n.jpg 526289484_1276540090772767_8729401528021104958_n.jpg 528304665_1268573094969990_4188691950136710176_n.jpg 529386288_3949078355236696_317070450482122876_n.jpg 525793505_1131315712436222_6982551052348037670_n.jpg			Dũng	L		
06/08/25 - 20:54	FP - Beatvn	Nguyễn Thị Ngọc Huyền	@Tung Doan				Dũng			
06/08/25 - 20:54	FP - Beatvn	Lê Thị Thùy Dương	Đang muốn thay đổi nghề nghiệp, ace cho hỏi ngành nghề nào thì cần phải tránh xa ạ				Dũng	L		
